flow_id,src_ip,src_port,dst_ip,dst_port,protocol,bytes_sent,bytes_received,packets_sent,packets_received,duration_sec,is_internal_traffic,user_agent,url,attack_type,label
FLOW-100759,198.51.100.89,57161,192.168.10.55,3306,TCP,886,7499,7,50,6.601,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100760,172.16.5.101,8169,10.0.1.10,502,UDP,1531,4180,12,28,8.868,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100761,198.51.100.89,35777,10.0.1.25,8080,TCP,4395,880,29,10,4.875,0,Metasploit/6.3,/login,Exploit-Attempt,1
FLOW-100762,45.33.32.156,4688,10.0.1.25,3306,TCP,42,33,1,1,9.513,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-100763,192.168.10.40,63492,10.0.1.25,102,TCP,2052,10687,21,122,6.716,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100764,198.51.100.22,11337,192.168.10.55,3389,TCP,95,48,1,1,2.481,0,Nmap/7.94,/,Port-Scan,1
FLOW-100765,172.16.5.102,10171,192.168.10.15,102,UDP,2704,6704,32,98,2.617,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100766,194.26.29.112,54087,10.0.1.10,4840,TCP,2248,277,15,4,2.404,0,curl/8.4.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100767,198.51.100.89,44721,10.0.1.25,445,TCP,1769,739,12,11,12.065,0,Hydra/9.5,/,Brute-Force,1
FLOW-100768,194.26.29.112,7023,10.0.1.25,3306,TCP,54,28,1,1,3.335,0,Nmap/7.94,,Port-Scan,1
FLOW-100769,192.168.10.40,22218,192.168.10.12,4840,TCP,2845,2415,33,24,5.619,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100770,172.16.5.101,1264,192.168.10.15,4840,TCP,2207,8915,18,63,8.903,1,Edge/120.0,,Benign,0
FLOW-100771,192.168.10.40,21966,10.0.1.25,502,TCP,2581,5793,20,41,4.546,1,Edge/120.0,,Benign,0
FLOW-100772,198.51.100.89,10447,10.0.1.5,22,TCP,1533,610,10,6,2.635,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-100773,172.16.5.108,11469,192.168.10.12,443,TCP,1232,2234,18,21,2.696,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100774,45.33.32.156,57323,10.0.1.5,502,TCP,48,45,1,1,5.672,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100775,185.220.101.5,44454,10.0.1.5,21,TCP,111,30,1,1,5.458,0,zgrab/0.x,/,Port-Scan,1
FLOW-100776,192.168.10.40,64992,192.168.10.12,80,TCP,1941,11418,15,173,6.298,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100777,192.168.10.55,52967,192.168.10.12,502,UDP,909,9654,8,107,11.901,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100778,45.33.32.156,22661,10.0.1.5,1433,TCP,51,25,1,1,5.064,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100779,185.220.101.5,21502,192.168.10.55,1433,TCP,3952,7299,45,61,6.824,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100780,192.168.10.55,30865,10.0.1.5,443,TCP,877,7771,10,106,1.66,1,Edge/120.0,,Benign,0
FLOW-100781,192.168.10.12,21444,192.168.10.40,102,TCP,1462,4269,15,69,10.883,1,Edge/120.0,/historian/view,Benign,0
FLOW-100782,198.51.100.22,61517,192.168.10.15,443,TCP,1602,7027,13,65,0.304,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100783,203.0.113.45,39735,10.0.1.5,8080,TCP,120,24,1,1,0.766,0,Unknown,/,Port-Scan,1
FLOW-100784,192.168.10.12,54757,192.168.10.55,4840,UDP,2465,3076,23,25,10.709,1,Mozilla/5.0,,Benign,0
FLOW-100785,194.26.29.112,37332,10.0.1.10,3389,TCP,577,498,5,3,8.799,0,paramiko/3.4,,Brute-Force,1
FLOW-100786,198.51.100.22,44937,192.168.10.12,443,TCP,3020,5661,50,53,10.108,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100787,172.16.5.210,38178,192.168.10.12,80,TCP,2330,2666,19,22,4.391,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100788,172.16.5.101,41324,192.168.10.15,102,TCP,2467,5372,17,38,11.415,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100789,192.168.10.15,47327,192.168.10.40,80,TCP,1526,8135,14,101,9.78,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100790,192.168.10.15,40074,10.0.1.25,102,TCP,1677,10214,17,141,9.675,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100791,192.168.10.15,18168,10.0.1.5,4840,TCP,2882,1892,23,16,7.949,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100792,172.16.5.102,27549,10.0.1.5,443,TCP,2780,11609,21,161,8.84,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100793,172.16.5.108,39336,192.168.10.15,502,UDP,402,10318,4,72,2.246,1,SCADA-Client/3.2,,Benign,0
FLOW-100794,194.26.29.112,9630,192.168.10.40,445,TCP,1352,329,11,2,5.85,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-100795,45.33.32.156,6265,10.0.1.10,502,TCP,4063,1031,43,6,4.839,0,Custom-POC/1.0,/login,Exploit-Attempt,1
FLOW-100796,192.168.10.40,59814,10.0.1.5,102,TCP,3401,7427,30,97,4.079,1,Mozilla/5.0,,Benign,0
FLOW-100797,192.168.10.40,27004,192.168.10.12,443,TCP,837,3896,11,46,0.677,1,Edge/120.0,,Benign,0
FLOW-100798,172.16.5.102,61749,192.168.10.40,102,TCP,2597,6307,17,95,6.935,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100799,198.51.100.89,30818,192.168.10.12,443,TCP,1316,1296,16,16,2.725,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100800,45.33.32.156,38588,10.0.1.25,3389,TCP,92,50,1,1,12.123,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-100801,192.168.10.12,53533,10.0.1.25,443,TCP,2558,2993,41,22,1.112,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100802,172.16.5.101,24344,192.168.10.40,80,TCP,2573,10559,25,92,0.657,1,Mozilla/5.0,,Benign,0
FLOW-100803,192.168.10.40,39761,10.0.1.5,4840,TCP,327,6720,2,106,2.016,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100804,172.16.5.101,60589,10.0.1.25,80,TCP,1791,9553,13,103,9.788,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100805,198.51.100.89,13912,10.0.1.5,443,TCP,1381,5551,10,44,11.547,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100806,192.168.10.15,34250,192.168.10.15,502,TCP,3263,1008,38,15,4.683,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100807,172.16.5.108,34533,192.168.10.15,502,TCP,2238,3684,26,33,9.095,1,Edge/120.0,,Benign,0
FLOW-100808,192.168.10.55,4940,192.168.10.15,443,TCP,3359,4402,33,55,11.447,1,SCADA-Client/3.2,,Benign,0
FLOW-100809,185.220.101.5,3149,10.0.1.25,443,TCP,2550,6153,31,83,4.107,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100810,203.0.113.45,37733,192.168.10.15,22,TCP,1550,751,18,10,9.271,0,Hydra/9.5,,Brute-Force,1
FLOW-100811,192.168.10.40,43859,10.0.1.25,80,UDP,3283,5143,31,47,10.984,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100812,192.168.10.55,10124,192.168.10.55,80,UDP,1735,6879,28,52,8.523,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100813,198.51.100.22,34183,192.168.10.12,23,TCP,61,19,1,1,5.258,0,Unknown,,Port-Scan,1
FLOW-100814,172.16.5.210,17410,192.168.10.15,102,UDP,1762,5970,12,93,1.614,1,SCADA-Client/3.2,,Benign,0
FLOW-100815,192.168.10.12,51385,192.168.10.55,4840,TCP,2668,5723,27,40,9.093,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100816,194.26.29.112,14392,192.168.10.15,1433,TCP,2493,5534,27,38,10.928,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100817,172.16.5.101,37191,10.0.1.10,80,UDP,2514,8362,34,64,0.33,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100818,172.16.5.101,60160,192.168.10.12,4840,TCP,3440,3497,24,57,1.753,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100819,172.16.5.102,12424,10.0.1.5,102,UDP,934,2004,11,22,8.127,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100820,198.51.100.22,35442,192.168.10.40,3306,TCP,59,32,1,1,8.553,0,Nmap/7.94,,Port-Scan,1
FLOW-100821,172.16.5.210,16653,192.168.10.55,443,TCP,1190,9246,19,75,4.02,1,Edge/120.0,,Benign,0
FLOW-100822,192.168.10.55,59760,10.0.1.25,502,TCP,2812,6184,28,68,5.133,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100823,192.168.10.12,55794,192.168.10.40,443,TCP,2065,4949,14,45,8.151,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100824,198.51.100.89,20933,192.168.10.12,22,TCP,505,391,3,3,9.972,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-100825,172.16.5.108,39272,192.168.10.55,443,TCP,1199,10835,16,171,9.305,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100826,45.33.32.156,42821,192.168.10.15,1433,TCP,2989,6981,31,114,4.543,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100827,203.0.113.45,20489,192.168.10.55,445,TCP,560,810,4,11,0.465,0,Unknown,,Brute-Force,1
FLOW-100828,198.51.100.89,6781,192.168.10.12,3389,TCP,783,486,6,6,5.242,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-100829,192.168.10.15,18372,192.168.10.40,4840,TCP,2615,3131,21,21,12.193,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100830,172.16.5.108,23449,192.168.10.12,80,TCP,2410,4210,18,45,0.263,1,Edge/120.0,,Benign,0
FLOW-100831,185.220.101.5,12083,192.168.10.15,3389,TCP,1642,490,11,3,0.648,0,paramiko/3.4,/login,Brute-Force,1
FLOW-100832,185.220.101.5,27829,10.0.1.5,3389,TCP,97,21,1,1,9.937,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100833,192.168.10.55,27962,10.0.1.10,443,UDP,704,1619,4,21,5.206,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100834,192.168.10.15,44758,10.0.1.10,443,UDP,3278,9287,42,67,7.97,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100835,172.16.5.210,28627,192.168.10.12,80,TCP,3483,3853,26,35,2.042,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100836,192.168.10.12,60183,10.0.1.25,4840,TCP,822,926,6,10,1.07,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100837,45.33.32.156,57047,192.168.10.55,3389,TCP,1706,546,15,4,7.387,0,Hydra/9.5,/,Brute-Force,1
FLOW-100838,172.16.5.101,46145,192.168.10.12,102,TCP,3499,1581,50,23,7.641,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100839,172.16.5.101,46184,10.0.1.5,80,UDP,2154,6266,20,74,3.671,1,SCADA-Client/3.2,,Benign,0
FLOW-100840,198.51.100.89,32689,192.168.10.55,4840,TCP,1337,464,10,4,9.961,0,curl/8.4.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100841,192.168.10.12,49828,192.168.10.55,4840,UDP,3452,4375,56,71,12.054,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100842,192.168.10.12,14627,192.168.10.55,502,UDP,737,8474,5,68,1.136,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100843,172.16.5.101,16632,10.0.1.10,502,TCP,2852,5069,35,52,2.292,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100844,198.51.100.89,7866,10.0.1.25,22,TCP,45,45,1,1,9.34,0,Masscan/1.3,,Port-Scan,1
FLOW-100845,198.51.100.89,38371,192.168.10.40,445,TCP,4411,775,35,7,8.638,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100846,45.33.32.156,5745,192.168.10.55,445,TCP,1255,634,17,6,0.654,0,paramiko/3.4,,Brute-Force,1
FLOW-100847,192.168.10.15,53826,192.168.10.15,502,TCP,2050,8672,25,72,12.118,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100848,198.51.100.89,55779,192.168.10.55,445,TCP,6453,538,56,7,5.412,0,Metasploit/6.3,/login,Exploit-Attempt,1
FLOW-100849,192.168.10.40,12760,10.0.1.5,4840,TCP,2126,10953,34,133,6.446,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100850,172.16.5.108,26456,10.0.1.5,102,TCP,1542,2154,21,19,5.548,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100851,185.220.101.5,7907,10.0.1.25,443,TCP,65,57,1,1,2.13,0,Masscan/1.3,,Port-Scan,1
FLOW-100852,198.51.100.89,9480,10.0.1.10,443,TCP,79,49,1,1,3.595,0,Unknown,/login,Port-Scan,1
FLOW-100853,185.220.101.5,29823,10.0.1.25,445,TCP,4563,242,72,2,6.049,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100854,198.51.100.89,41692,192.168.10.15,21,TCP,1333,318,13,2,6.809,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-100855,45.33.32.156,17286,192.168.10.15,3306,TCP,85,40,1,1,6.805,0,Unknown,/,Port-Scan,1
FLOW-100856,185.220.101.5,24621,10.0.1.10,80,TCP,3903,7828,27,81,7.811,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100857,45.33.32.156,30705,10.0.1.10,22,TCP,107,14,1,1,2.094,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-100858,172.16.5.102,48596,192.168.10.12,443,UDP,2062,6525,14,43,4.762,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100859,172.16.5.210,11124,192.168.10.40,80,TCP,3196,11430,27,124,1.782,1,Edge/120.0,,Benign,0
FLOW-100860,172.16.5.108,18458,192.168.10.15,80,TCP,486,8650,5,63,3.45,1,Edge/120.0,/historian/view,Benign,0
FLOW-100861,194.26.29.112,60912,192.168.10.40,445,TCP,1006,685,11,6,9.317,0,paramiko/3.4,/,Brute-Force,1
FLOW-100862,172.16.5.101,36785,10.0.1.5,502,TCP,3446,11699,24,185,2.889,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100863,172.16.5.102,53306,10.0.1.25,4840,TCP,3338,6201,28,49,3.379,1,SCADA-Client/3.2,,Benign,0
FLOW-100864,194.26.29.112,53433,10.0.1.5,443,TCP,2860,2718,21,24,6.089,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100865,172.16.5.210,29289,10.0.1.5,80,TCP,469,11742,3,80,12.488,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100866,192.168.10.15,10479,192.168.10.12,4840,TCP,385,6151,3,60,2.219,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100867,192.168.10.40,25746,192.168.10.12,502,TCP,2173,3399,28,52,3.086,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100868,172.16.5.101,61195,192.168.10.55,80,UDP,3474,11932,57,107,4.479,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100869,203.0.113.45,9496,10.0.1.25,3306,TCP,107,6,1,1,3.013,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-100870,172.16.5.210,35497,192.168.10.15,502,TCP,1961,2674,14,44,0.543,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100871,198.51.100.22,11095,192.168.10.12,4840,TCP,5917,525,43,6,11.013,0,curl/8.4.0,/login,Exploit-Attempt,1
FLOW-100872,192.168.10.55,57645,10.0.1.10,502,TCP,755,8511,5,84,9.399,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100873,192.168.10.55,21293,192.168.10.15,80,TCP,1581,10223,23,79,3.779,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100874,203.0.113.45,42949,10.0.1.5,443,TCP,50,35,1,1,3.995,0,zgrab/0.x,/,Port-Scan,1
FLOW-100875,198.51.100.22,56355,192.168.10.55,3306,TCP,66,36,1,1,5.434,0,Unknown,,Port-Scan,1
FLOW-100876,172.16.5.102,50662,10.0.1.5,4840,TCP,747,10530,10,76,6.525,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100877,198.51.100.89,63215,192.168.10.15,1433,TCP,57,14,1,1,8.41,0,Masscan/1.3,/,Port-Scan,1
FLOW-100878,203.0.113.45,38020,192.168.10.15,3389,TCP,76,8,1,1,3.489,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-100879,45.33.32.156,22161,192.168.10.40,3389,TCP,1482,656,10,6,11.945,0,Unknown,,Brute-Force,1
FLOW-100880,198.51.100.22,20373,192.168.10.40,443,TCP,61,14,1,1,3.015,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-100881,45.33.32.156,26494,10.0.1.25,445,TCP,1371,436,9,3,11.639,0,Custom-POC/1.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100882,172.16.5.210,52787,10.0.1.25,443,TCP,3412,3955,26,59,4.014,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100883,192.168.10.15,50295,192.168.10.55,443,TCP,1761,10379,21,78,9.822,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100884,172.16.5.101,63266,192.168.10.15,443,TCP,3382,6960,54,91,10.236,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100885,172.16.5.108,35892,10.0.1.5,443,TCP,3349,10456,22,129,9.103,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100886,192.168.10.55,29422,192.168.10.40,80,TCP,1278,3028,9,21,5.772,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100887,192.168.10.15,61042,192.168.10.55,502,TCP,443,11400,3,95,4.496,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100888,194.26.29.112,55557,192.168.10.55,3306,TCP,2212,6463,17,105,6.866,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100889,172.16.5.101,23812,10.0.1.10,80,TCP,3404,4279,25,38,4.145,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100890,185.220.101.5,8020,192.168.10.15,3306,TCP,105,12,1,1,3.95,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100891,172.16.5.210,35458,10.0.1.10,443,UDP,432,2737,4,36,10.328,1,Edge/120.0,,Benign,0
FLOW-100892,172.16.5.102,24578,10.0.1.10,80,TCP,2337,1625,17,18,6.311,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100893,172.16.5.210,57460,192.168.10.15,102,TCP,1923,8760,17,97,10.797,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100894,185.220.101.5,51834,192.168.10.40,445,TCP,868,288,11,3,0.321,0,paramiko/3.4,/,Brute-Force,1
FLOW-100895,172.16.5.210,4480,192.168.10.40,102,UDP,3394,7894,27,82,7.426,1,Mozilla/5.0,,Benign,0
FLOW-100896,45.33.32.156,42791,10.0.1.10,21,TCP,116,24,1,1,3.21,0,Unknown,,Port-Scan,1
FLOW-100897,192.168.10.40,52415,192.168.10.40,443,TCP,2741,6878,42,47,5.057,1,Edge/120.0,/historian/view,Benign,0
FLOW-100898,192.168.10.12,42800,192.168.10.12,502,TCP,396,5764,4,54,2.461,1,Edge/120.0,,Benign,0
FLOW-100899,194.26.29.112,59961,10.0.1.5,8080,TCP,97,9,1,1,11.238,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-100900,172.16.5.102,23696,192.168.10.12,502,UDP,460,7966,5,77,12.163,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100901,192.168.10.40,61128,192.168.10.12,443,TCP,3238,9444,42,68,9.06,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100902,192.168.10.40,38286,10.0.1.25,80,TCP,1813,3477,25,25,2.347,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100903,192.168.10.15,28967,192.168.10.12,502,UDP,2838,5227,19,36,5.001,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100904,172.16.5.102,40961,10.0.1.10,102,TCP,3237,1879,37,17,0.129,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100905,172.16.5.101,23561,10.0.1.5,4840,TCP,630,4812,4,42,1.04,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100906,45.33.32.156,22620,192.168.10.15,80,TCP,89,8,1,1,10.867,0,Unknown,,Port-Scan,1
FLOW-100907,198.51.100.89,43047,10.0.1.5,8080,TCP,5045,790,43,11,10.437,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100908,45.33.32.156,56997,192.168.10.55,21,TCP,1080,560,12,7,7.985,0,Unknown,/login,Brute-Force,1
FLOW-100909,172.16.5.108,24130,10.0.1.5,4840,TCP,317,11996,2,184,8.554,1,SCADA-Client/3.2,,Benign,0
FLOW-100910,198.51.100.89,2687,192.168.10.40,3306,TCP,2350,7683,26,54,2.719,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100911,172.16.5.210,15851,192.168.10.40,443,TCP,2034,9229,15,124,4.01,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100912,45.33.32.156,41756,192.168.10.40,8080,TCP,1908,832,15,10,8.931,0,Custom-POC/1.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100913,172.16.5.108,5904,10.0.1.10,4840,TCP,1917,11169,12,159,2.879,1,SCADA-Client/3.2,,Benign,0
FLOW-100914,192.168.10.12,3345,10.0.1.10,443,TCP,3270,2501,34,32,5.698,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100915,45.33.32.156,13970,10.0.1.5,445,TCP,2372,1168,20,8,3.942,0,curl/8.4.0,/,Exploit-Attempt,1
FLOW-100916,203.0.113.45,60422,192.168.10.12,23,TCP,49,26,1,1,8.12,0,Nmap/7.94,,Port-Scan,1
FLOW-100917,192.168.10.12,32489,192.168.10.40,102,UDP,471,1836,6,20,7.317,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100918,172.16.5.108,36769,192.168.10.15,502,TCP,1786,5782,14,43,11.554,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100919,192.168.10.40,56348,10.0.1.10,4840,UDP,2066,7406,15,50,0.852,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100920,172.16.5.102,41752,192.168.10.55,502,TCP,1063,10152,8,114,7.813,1,Edge/120.0,,Benign,0
FLOW-100921,185.220.101.5,58547,192.168.10.40,21,TCP,1168,381,11,2,0.748,0,paramiko/3.4,/,Brute-Force,1
FLOW-100922,203.0.113.45,44479,10.0.1.10,3389,TCP,106,30,1,1,11.026,0,zgrab/0.x,/,Port-Scan,1
FLOW-100923,192.168.10.55,64952,192.168.10.40,502,UDP,344,6788,3,69,1.37,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100924,192.168.10.15,53254,192.168.10.15,4840,TCP,202,2838,1,26,0.15,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100925,192.168.10.12,13521,192.168.10.55,102,TCP,1730,1528,15,16,6.805,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100926,198.51.100.89,9244,10.0.1.10,502,TCP,1851,1347,22,10,0.513,0,Custom-POC/1.0,/,Exploit-Attempt,1
FLOW-100927,192.168.10.15,17437,192.168.10.15,4840,TCP,2673,2305,22,18,1.706,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100928,172.16.5.108,12547,10.0.1.5,443,TCP,1205,2364,8,28,10.536,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100929,192.168.10.15,45304,192.168.10.55,502,TCP,3371,6028,26,71,8.247,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100930,185.220.101.5,37310,10.0.1.5,80,TCP,1090,7594,9,101,12.389,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100931,194.26.29.112,43413,10.0.1.10,4840,TCP,2299,1483,22,24,6.591,0,Custom-POC/1.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100932,198.51.100.89,10332,192.168.10.12,21,TCP,103,33,1,1,11.646,0,Nmap/7.94,/,Port-Scan,1
FLOW-100933,172.16.5.210,43885,192.168.10.40,102,UDP,3246,5461,30,79,8.942,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100934,172.16.5.210,28863,192.168.10.12,102,UDP,1187,9188,10,94,5.341,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100935,198.51.100.22,5178,10.0.1.25,8080,TCP,46,6,1,1,12.477,0,Unknown,/,Port-Scan,1
FLOW-100936,172.16.5.102,44793,10.0.1.10,102,UDP,3468,5640,42,67,0.6,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100937,172.16.5.102,50825,192.168.10.15,443,TCP,718,11725,9,97,6.14,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100938,172.16.5.108,19337,192.168.10.55,80,TCP,1435,8428,14,127,9.762,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100939,172.16.5.108,4631,10.0.1.5,102,UDP,2147,8448,14,59,8.935,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100940,172.16.5.102,28300,10.0.1.25,102,TCP,3130,4786,22,40,1.912,1,Edge/120.0,/historian/view,Benign,0
FLOW-100941,198.51.100.89,12918,192.168.10.55,1433,TCP,2122,6955,26,96,7.45,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100942,192.168.10.40,41027,10.0.1.10,4840,UDP,2518,3627,19,51,4.581,1,SCADA-Client/3.2,,Benign,0
FLOW-100943,185.220.101.5,29328,192.168.10.55,445,TCP,424,899,4,8,4.095,0,Unknown,/,Brute-Force,1
FLOW-100944,172.16.5.108,6691,192.168.10.40,4840,TCP,2426,9341,26,104,1.137,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100945,203.0.113.45,6938,10.0.1.5,445,TCP,3684,1302,29,19,4.34,0,Metasploit/6.3,/login,Exploit-Attempt,1
FLOW-100946,198.51.100.89,53089,192.168.10.15,3389,TCP,87,45,1,1,5.62,0,zgrab/0.x,,Port-Scan,1
FLOW-100947,192.168.10.15,31405,10.0.1.10,80,TCP,1552,3055,25,48,9.746,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100948,172.16.5.210,40528,192.168.10.15,102,TCP,723,1205,8,9,9.852,1,Mozilla/5.0,/dashboard/scada,Benign,0
